species,variety,Vcmax25,Jmax25,TPU25,Rd25,alpha,theta,Vcmax_dHa,Vcmax_Topt,Vcmax_dHd,Jmax_dHa,Jmax_Topt,Jmax_dHd,TPU_dHa,TPU_Topt,TPU_dHd,Rd_dHa,GammaS25,GammaS_dHa,Kc25,Kc_dHa,Ko25,Ko_dHa,O,alphaG,gm
Lactuca sativa var. capitata,Calmar,78.61721801757812,171.20384216308594,10.010591506958008,4.197915554046631,0.48128724098205566,0.1364813596010208,206.9380340576172,317.16436767578125,210.3376922607422,202.10008239746094,306.1224365234375,242.71461486816406,220.62155151367188,305.3296813964844,254.71995544433594,46.38999938964844,42.75,37.83000183105469,404.8999938964844,79.43000030517578,278.3999938964844,36.380001068115234,213.5,4.539787187241018e-05,0.25
