species,variety,Vcmax25,Jmax25,TPU25,Rd25,alpha,theta,Vcmax_dHa,Vcmax_Topt,Vcmax_dHd,Jmax_dHa,Jmax_Topt,Jmax_dHd,TPU_dHa,TPU_Topt,TPU_dHd,Rd_dHa,GammaS25,GammaS_dHa,Kc25,Kc_dHa,Ko25,Ko_dHa,O,alphaG,gm
Fragaria × ananassa,Variety,96.36042785644531,151.91256713867188,8.156549453735352,0.6166419386863708,0.48988959193229675,0.14624425768852234,59.94460678100586,314.04718017578125,186.28614807128906,37.19978332519531,310.69488525390625,182.45672607421875,54.194400787353516,310.725341796875,120.44688415527344,46.38999938964844,42.75,37.83000183105469,404.8999938964844,79.43000030517578,278.3999938964844,36.380001068115234,213.5,4.539787187241018e-05,0.25
